"ETS 300 708","Edition 1","Publication","PU",,"1997-03","DE/JTC-TTEXT-DT","BROADCAS","34 Pages","F","ets_300708e01p.pdf","","","","Television systems;","Data transmission within Teletext","","","","","Specification of the use of Teletext to carry non-Teletext services. It includes the transportation of data which is intended to provide the means to carry an Electronic Programme Guide (EPG); see JTC work item DE/JTC-EPG (ETS 300 707). "
"ETS 300 750","Edition 1","Publication","PU",,"1997-03","DE/JTC-VHFTXHU","BROADCAS","25 Pages","D","ets_300750e01p.pdf","","","","Radio broadcasting systems;","Very High Frequency (VHF), frequency modulated, sound broadcasting transmitters in the 66 to 73 MHz band","","","","","To specify transmitters used for transmission of frequency modulated sound broadcasting signals in the 66 to 73 MHz band. This ETS is based upon and complementsto ETS 300 384 wich covers the 87,5 to 108 MHz band (CCIR rec 450). Covers monophonic & stereophonic signals. "
"ETS 300 630","Edition 1","Publication","PU",,"1997-03","DE/TM-04014","TM 4","19 Pages","C","ets_300630e01p.pdf","","","","Transmission and Multiplexing (TM);","Digital Radio Relay Systems (DRRS);","Low capacity point-to-point DRRS operating in the 1,4 GHz frequency band","","","","Standardisation of digital systems with bit rate up to 4 x 2/8 Mbit/s suitable for use on long and partially obstructed paths, for use in the bands around 1,5 GHz. "
"ETR 339","Edition 1","Publication","PU",,"1997-03","DTR/NA-061203","NA 6","13 Pages","B","etr_339e01p.pdf","","","","Intelligent Network (IN);","IN interconnect business requirements","","","","","This document implies a list of business reqirements from the differen actions and their impact on securiy choices over the SCF-SDF and SCF-SCF interfaces. "
"ETR 053/C1","Corrigendum to Edition 2","Publication","PU",,"1997-03","RTR/RES-11001-C1","RES 11","5 Pages","ZZ","etr_053e02p_c1p.pdf","","","","Radio Equipment and Systems (RES);","Radio site engineering for radio equipment and systems in the mobile service","","","","","Correction of editorial errors in edition 2 "
"TR 101 016","Version 1.1.1","Publication","PU",,"1997-02","DTR/TM-04002","TM 4","71 Pages","L","tr_101016v010101p.pdf","","","","Transmission and Multiplexing (TM);","Digital Radio Relay Systems (DRRS);","Comparison and verification of performance prediction models","","","","Certification of the existing models for prediction regarding propag- ation effects "
"ETS 300 659-1","Edition 1","Publication","PU",,"1997-02","DE/SPS-03034-1","SPS 3","36 Pages","G","ets_30065901e01p.pdf","","","","Public Switched Telephone Network (PSTN);","Subscriber line protocol over the local loop for display (and related) services;","Part 1: On hook data transmission","","","","Definition of the protocol for on hook data transmission on analogue lines required to support display services such as Calling Line Identification Presentation for the PSTN. "
"ETS 300 384/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-02","RE/JTC-VHFTX/A1","BROADCAS","12 Pages","B","ets_300384e01p_a1p.pdf","","","","Radio broadcasting systems;","Very High Frequency (VHF), frequency modulated, sound broadcasting transmitters","","","","","To align this product standard with the RES9 harmonised product EMC ETS 300 447, which covers the EMC requirements for VHF FM broadcast transmitters. This ETS, together with ETS 300 447, is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. "
"ETS 300 304","Edition 2","Publication","PU",,"1997-02","RE/TM-02213","TM 2","52 Pages","J","ets_300304e02p.pdf","ets_300304e02p0.zip","","","Transmission and Multiplexing (TM);","Synchronous Digital Hierarchy (SDH);","SDH information model for the Network Element (NE) view","","","","Maintain and enhance the information modle for Management of Synchronous Digital NEs. "
"ETS 300 746","Edition 1","Publication","PU",,"1997-02","DE/TM-03042","TM 3","66 Pages","K","ets_300746e01p.pdf","","","","Transmission and Multiplexing (TM);","Synchronous Digital Hierarchy (SDH);","Network protection schemes;","Automatic Protection Switch (APS) protocols and operation","","","Specifies the switching initiation criteria, operations and APS protocols of SDH shared multiplex section bidirectional self healing ring(MS-USHR), multiplex section linear protection, and path trial and subnetwork connection (SNC) protection schemes. "
"ETR 299-2","Edition 1","Publication","PU",,"1997-02","DTR/SPS-05114-2","SPS 5","27 Pages","P1100","etr_29902e01p.pdf","etr_29902e01p0.zip","","","Integrated Services Digital Network (ISDN);","Digital Subscriber Signalling System No. one (DSS1) protocol;","Network Integration Testing (NIT);","ISDN end-to-end testing;","Part 2: Implementation Conformance Statement (ICS) proforma, Abstract Test Suite (ATS) and partial Implementation eXtra Information for Testing (IXIT) proforma specification","","This document specifies the PICS proforma, the Abstract test suite (ATS) and the partial Protocol Implementation eXtra Information for Testing (PIXIT) proforma for the network side of the T reference point or coincident S and T reference point for the pan-European Integrated Services Digital Network (ISDN) as provided by European public telecomunications operators by means of the Digital subscriber Signalling System No. one (DSS1) protocol, for Network Integration Testing (NIT) covering the end-to-end support of ISDN services. The pan-European ISDN is made up by connecting the different national networks and End-to-end NIT covers all the testing activities necessary to access the correct behaviour of the interconnected network from the point of view of access interfaces, network side. Both bearer services (and associated teleservices) and supplementary services are checked for interworking capability and compatibility, in the pan-European ISDN.	 "
"ETR 293-1","Edition 1","Publication","PU",,"1997-02","DTR/TETRA-00012-1","TETRA","52 Pages","P3000","etr_29301e01p.pdf","etr_29301e01p0.zip","","","Terrestrial Trunked Radio (TETRA);","Air Interface (AI) layer 2 and 3 protocol validation;","Part 1: Validation of SDL models for Voice plus Data (V+D)","","","","To perform the air interface functional protocol validation (more precisely the layer 2 and 3 of the Voice and Data (V&D) and Packet Data Optimized (PDO) air interface protocol). -06012: Validation of SDL models -06013: Validation of test suites  Define the functional validation model; Define the test environment, the validation test to be performed and the tools required; Write and run the defined tests on the ETSI tools. Liaison with PT 65 (Validation and Verification techniques), reporting to TC MTS. Activity limited to Functional validation, excluding Load validation. "
"ETR 367","Edition 1","Publication","PU",,"1997-02","DTR/SEC-002701","SEC","21 Pages","D","etr_367e01p.pdf","","","","Telecommunications Security;","Guidelines on the relevance of security evaluation to ETSI standards","","","","","To describe standards & recommendations which should be used during the specification of an ETSI standard if some or all of the security features in the system being standardised are expected to meet & be evaluated against certain security criteria. "
"ETR 335","Edition 1","Publication","PU",,"1997-02","DTR/NA-050001","NA 5","49 Pages","I","etr_335e01p.pdf","","","","Broadband Integrated Services Digital Network (B-ISDN);","European Backbone Telecommunications Network (EBTN)","","","","","This ETR provides a definition and a first description of the EBTN in order to be able to develop the standards required for connectivity and interoperability of existing and future telecommunication core net works. It includes a collection of existing relevant standards and requirements on which additional standards can be built. "
"ETR 336","Edition 1","Publication","PU",,"1997-01","DTR/NA-043208","NA 4","48 Pages","I","etr_336e01p.pdf","","","","Telecommunications Management Network (TMN);","Introduction to standardizing security for TMN","","","","","Security for TMN and management of security for TMN. "
"TBR 031","Edition 1","Publication","PU",,"1997-01","DTBR/SMG-0731TTCN","SMG 7","108 Pages","N","tbr_031e01p.pdf","","","","Digital cellular telecommunications system (Phase 2);","Attachment requirements for mobile stations in the DCS 1 800 band and additional GSM 900 band;","Access","","","","This Technical Basis for Regulation (TBR) specifies the technical requ irements to be met by terminal equipment capable of connecting to a pu blic telecommunications network. These requirements apply to terminals for Phase 2 of the public land mobile radio service, operating in -	the DCS 1 800 band; or -	both in the DCS 1 800 band and the GSM 900 MHz band. with a channel separation of 200 kHz, utilizing constant envelope modu lation and carrying traffic channels according to the Time Division Mu ltiple Access (TDMA) principle. This TBR specifies the access requirements for terminals as stated abo ve implementing the GSM standard. For each test purpose and its corresponding conformance requirement, a reference is given to the test method in ETS 300 607-1 (GSM 11.10-1) [2]. The requirements apply at the air interface and the Subscriber Id entity Module - Mobile Equipment interface for the access requirements , which may be stimulated to perform the tests by additional equipment if necessary. The measurement uncertainty is described in ETS 300 607-1 (GSM 11.10-1 ) [2]. This TBR covers the essential requirements of the Terminal Directive 9 1/263/EEC [1] Articles 4d, 4e, 4f. Non access related aspects of speec h telephony, where Article 4g has been applied, are covered by TBR 32. The Terminal Directive 91/263/EEC [1] Articles 4a and 4b are covered b y other directives, and, therefore, not by this TBR. In this TBR, there are no Electromagnetic Compatibility technical requ irements in terms of the Terminal Directive 91/263/EEC [1], Article 4c . NOTE:	Technical Requirements for EMC performance and testing of the eq uipment are covered by the relevant standards applicable to the EMC Di rective 89/336/EEC, annex A. Terminal equipment may be subject Co additional requirements in other Common Technical Regulations (CTR) depending on the equipments functio nality. ETS 300 607-1 (GSM 11.10-1) [2] constitutes the conformance test suite referenced by this TBR. The verification of the conformance requireme nts in this TBR is based on the tests described in this reference. The set of requirements in ETS 300 607-1 (GSM 11.10-1) [2] and the set of requirements in this TBR need not be identical. Some requirements only apply to specific types of mobile station (e.g. data tests only apply to mobile stations with a data facility). The T BR also indicates the specific test which should be carried out for ea ch mobile station type. An active accessory is covered by this TBR if it modifies the terminal performance in an aspect which affects conformance to essential requi rements. NOTE:	Only active devices are subject to this TBR. Accessories may be tested with specific terminals, and either approved for use with those terminals only, or may possibly be approved for use with a wider rang e of terminals, depending on the nature and effect of the accessory. "
